,rxcui,name,tty,classId,className,classType
290,1310566,magnesium silicate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
291,1310593,eosine yellowish,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
292,1310706,crospovidone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
293,1311089,defibrotide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
294,1311141,octopamine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
295,1311506,glycyrrhetinic acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
296,1311526,calcium silicate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
297,1311593,dimethyldodecylbenzylammonium,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
298,1311600,abetimus,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
299,1311634,mercuric chloride,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
300,1312358,aldosterone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
301,1312397,regorafenib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
302,1313234,triheptanoin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
303,1321,bamethan,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
304,1325,barbital,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
305,132871,acetyldigitoxin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
306,13369,octinoxate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
307,1337969,antimony pentasulfide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
308,134404,urofollitropin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
309,134413,pentosan polysulphate sodium,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
310,134527,nelfinavir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
311,134547,bendamustine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
312,134615,brimonidine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
313,1347,beclomethasone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
314,134748,rasagiline,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
315,135056,lercanidipine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
316,135091,mosapride,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
317,135095,aspirin / codeine,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
318,135098,dalfopristin / quinupristin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
319,135391,olopatadine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
320,135447,donepezil,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
321,1356552,perampanel,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
322,1356715,etidronic acid,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
323,1357536,tofacitinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
324,135775,zolmitriptan,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
325,1359422,alanylglutamine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
326,1360721,thonzylamine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
327,136198,darifenacin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
328,1362690,rose bengal sodium,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
329,1362698,chloroform,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
330,1362737,fluorodeoxyglucose F18,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
331,1362872,1-propanol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
332,1362873,dibutyl phthalate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
333,1363043,ethyl ether,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
334,1363268,cabozantinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
335,1364105,pasireotide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
336,136411,sildenafil,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
337,1364290,gadofosveset,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
338,1364347,ponatinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
339,1364430,apixaban,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
340,1364449,crofelemer,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
341,1364468,teduglutide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
342,1364479,lomitapide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
343,1364504,bedaquiline,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
344,1366567,raxibacumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
345,1367,bencyclane,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
346,1367839,mipomersen,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
347,1368001,alogliptin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
348,1368384,alogliptin / metformin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
349,1368402,alogliptin / pioglitazone,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
350,1368451,glycerol phenylbutyrate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
351,1369,bendroflumethiazide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
352,1369713,pomalidomide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
353,1370971,ospemifene,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
354,1371041,ado-trastuzumab emtansine,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
355,1372,benorilate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
356,1373,benperidol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
357,1373041,polihexanide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
358,1373391,technetium Tc 99m tilmanocept,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
359,1373458,canagliflozin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
360,1373478,dimethyl fumarate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
361,1378,benzalkonium,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
362,138099,gemifloxacin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
363,1385,benzbromarone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
364,1388,lindane,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
365,1390,benzethonium,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
366,139233,magnesium orotate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
367,139462,moxifloxacin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
368,139778,tegaserod,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
369,13982,tiratricol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
370,139825,insulin detemir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
371,139896,enfuvirtide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
372,1399,benzocaine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
373,139953,pramlintide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
374,139994,oprelvekin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
375,140108,caspofungin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
376,140502,ancestim,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
377,140587,celecoxib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
378,141366,naratriptan,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
379,141400,adefovir dipivoxil,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
380,141626,colesevelam,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
381,141704,everolimus,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
382,1418,benzoyl peroxide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
383,142131,magnesium aspartate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
384,142136,histamine dihydrochloride,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
385,142141,potassium aminobenzoate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
386,1422085,atorvastatin / ezetimibe,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
387,142218,benzoate / caffeine,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
388,1423270,technetium Tc-99m sulfur colloid,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
389,1424,benztropine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
390,142448,liothyronine sodium,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
391,1424911,dabrafenib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
392,1425,benzydamine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
393,1425099,trametinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
394,1426,benzyl alcohol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
395,1426458,ioxaglic acid,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
396,1426748,iobenguane I-123,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
397,1426865,lysozyme,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
398,1426872,hexyl 5-aminolevulinate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
399,1426874,ioflupane I-123,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
400,1426941,mercuric iodide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
401,1427222,parathyroid hormone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
402,1427224,florbetapir F-18,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
403,1428835,ferric hydroxide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
404,1429469,metronidazole / spiramycin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
405,1430438,afatinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
406,1430892,fenofibrate / simvastatin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
407,1430990,donepezil / memantine,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
408,1431726,technetium Tc 99m exametazime,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
409,1433212,levomilnacipran,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
410,1433868,dolutegravir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
411,1433887,choline fenofibrate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
412,1436,bepridil,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
413,1439816,riociguat,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
414,1440046,lipegfilgrastim,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
415,1440051,lixisenatide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
416,1440290,ferrous carbonate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
417,1440856,cholic acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
418,1441386,bazedoxifene,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
419,1441391,"bazedoxifene / estrogens, conjugated (USP)",MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
420,1442132,macitentan,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
421,1442981,ibrutinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
422,1455099,vortioxetine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
423,14584,etonogestrel,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
424,1482502,eslicarbazepine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
425,1482634,ornithine alpha-ketoglutarate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
426,1482680,luliconazole,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
427,1482790,simeprevir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
428,1482913,technetium Tc 99m sestamibi,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
429,1483575,inosine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
430,1484283,sucroferric oxyhydroxide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
431,14845,apraclonidine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
432,1484911,sofosbuvir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
433,14851,vigabatrin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
434,14852,4-aminomethylbenzoic acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
435,1486025,flutemetamol F-18,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
436,1486436,dapagliflozin / metformin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
437,1487512,umeclidinium bromide,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
438,1488293,coagulation factor XIII a-subunit (recombinant),PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
439,1488564,dapagliflozin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
440,1489762,technetium Tc 99m pertechnetate,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
441,1489913,droxidopa,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
442,1489914,elosulfase alfa,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
443,149,acebutolol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
444,1490468,tasimelteon,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
445,1491625,metreleptin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
446,1492727,apremilast,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
447,1492940,florbetaben f-18,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
448,1494066,miltefosine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
449,15027,4-dimethylaminophenol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
450,15070,formestane,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
451,15080,mequinol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
452,1511,betahistine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
453,1512,betaine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
454,1514,betamethasone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
455,1520,betaxolol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
456,15202,argatroban,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
457,15226,fomepizole,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
458,1523,bethanidine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
459,1525,bezafibrate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
460,1534763,albiglutide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
461,1535218,siltuximab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
462,1535457,ceritinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
463,1535922,ramucirumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
464,1537034,vorapaxar,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
465,1537943,metamizole sodium,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
466,1538097,vedolizumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
467,1539239,dalbavancin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
468,153970,hyoscyamine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
469,1539753,efinaconazole,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
470,154,acenocoumarol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
471,1540229,ketorolac / phenylephrine,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
472,1540825,tedizolid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
473,1543173,tavaborole,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
474,1543543,belinostat,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
475,1544460,idelalisib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
476,1544577,alfaxalone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
477,1545063,tafamidis,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
478,1545149,canagliflozin / metformin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
479,1545653,empagliflozin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
480,1545902,naloxone / oxycodone,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
481,1546059,olodaterol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
482,1546168,peginterferon beta-1a,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
483,1546223,diatrizoic acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
484,1546406,pamidronic acid,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
485,1546408,unoprostone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
486,1546437,polystyrene sulfonate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
487,1546438,glycopyrronium,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
488,1546451,iothalamic acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
489,1546887,abacavir / dolutegravir / lamivudine,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
490,1547099,suvorexant,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
491,1547220,eliglustat,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
492,1547545,pembrolizumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
493,1547611,oritavancin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
494,1549540,dihydrostreptomycin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
495,155,acepromazine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
496,155080,methacholine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
497,155122,phenolphthalein,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
498,1551291,dulaglutide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
499,1551467,bupropion / naltrexone,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
500,1551777,naloxegol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
501,15657,decitabine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
502,15842,5-methoxypsoralen,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
503,1588,biotin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
504,1589,biperiden,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
505,159151,tocophersolan,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
506,1591942,ledipasvir / sofosbuvir,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
507,1592254,pirfenidone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
508,1592737,nintedanib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
509,1592899,"antihemophilic factor, porcine B-domain truncated recombinant",PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
510,1594675,ferric citrate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
511,1595589,sodium glycerophosphate,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
512,1596,bisacodyl,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
513,1596450,gentamicin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
514,1597258,blinatumomab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
515,1597378,ombitasvir / paritaprevir / ritonavir,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
516,1597381,dasabuvir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
517,1597582,olaparib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
518,1597876,nivolumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
519,1598,dicumarol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
520,1598380,cobicistat / darunavir,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
521,1598388,lamivudine / tenofovir disoproxil,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
522,1598392,empagliflozin / linagliptin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
523,1599538,edoxaban,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
524,15996,mirtazapine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
525,1599788,secukinumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
526,1599831,C1 esterase inhibitor (recombinant),PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
527,1600259,dasabuvir / ombitasvir / paritaprevir / ritonavir,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
528,1601374,palbociclib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
529,1601653,atazanavir / cobicistat,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
530,1603296,lenvatinib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
531,1603350,panobinostat,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
532,1606218,daclatasvir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
533,161,acetaminophen,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
534,1622,bleomycin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
535,163406,difemerine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
536,163426,tioclomarol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
537,1649480,ivabradine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
538,1652103,asunaprevir,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
539,1653781,eluxadoline,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
540,1655927,ivacaftor / lumacaftor,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
541,1656052,cangrelor,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
542,1656339,sacubitril / valsartan,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
543,1658314,brexpiprazole,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
544,1659152,alirocumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
545,1659191,sonidegib,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
546,1664314,empagliflozin / metformin,MIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
547,1664337,acriflavine hydrochloride,PIN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
548,1665222,uridine triacetate,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
549,1665496,rolapitant,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
550,1665509,flibanserin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
551,1665684,evolocumab,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
552,1666106,magnesium peroxide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
553,166718,tilbroquinol,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
554,1667655,cariprazine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
555,16681,acarbose,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
556,16689,aceclofenac,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
557,16695,acemetacin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
558,167,acetazolamide,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
559,1670007,insulin degludec,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
560,16728,acetohydroxamic acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
561,16735,acetophenazine,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
562,16738,racecadotril,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
563,16784,acetoxolone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
564,168,acetic acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
565,16817,acipimox,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
566,16818,acitretin,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
567,1700,boric acid,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
568,17073,adrenalone,IN,0,Anatomical Therapeutic Chemical (ATC1-4),ATC1-4
